point ewma,point Taux FAIL,limite Construction,point loi norm sup,point loi norm inf,Dates,Date_comments,the_comments,Arcs
0.4239453047605998,0.49,2.0,0.8636319385481245,-0.23129527188145815,2020-02-03,,,46
0.43715624380847984,0.2,2.0,0.8636319386246994,-0.23129527195803312,2020-02-04,,,47
0.38972499504678393,0.5,2.0,0.8636319386737074,-0.23129527200704103,2020-02-05,,,48
0.4117799960374272,-0.15,2.0,0.8636319387050725,-0.23129527203840616,2020-02-06,,,49
0.2994239968299418,-0.12,2.0,0.8636319387251461,-0.23129527205847977,2020-02-07,,,50
0.21553919746395347,0.25,2.0,0.8636319387379933,-0.23129527207132694,2020-02-10,,,51
0.2224313579711628,0.27,2.0,0.8636319387462154,-0.23129527207954903,2020-02-11,,,52
0.2319450863769303,0.45,2.0,0.8636319387514776,-0.23129527208481127,2020-02-12,,,53
0.27555606910154423,0.1725,2.0,0.8636319387548455,-0.23129527208817913,2020-02-13,,,54
0.2549448552812354,0.12,2.0,0.8636319387570008,-0.2312952720903345,2020-02-14,,,55
0.22795588422498833,0.23,2.0,0.8636319387583803,-0.23129527209171397,2020-02-15,,,56
0.22836470737999068,0.11000000000000001,2.0,0.863631938759263,-0.2312952720925967,2020-02-17,,,57
0.20469176590399257,0.44,2.0,0.8636319387598281,-0.2312952720931618,2020-02-18,,,58
0.25175341272319407,0.175,2.0,0.8636319387601897,-0.2312952720935234,2020-02-19,,,59
0.23640273017855526,0.25,2.0,0.8636319387604212,-0.2312952720937549,2020-02-20,,,60
0.2391221841428442,0.25,2.0,0.8636319387605692,-0.23129527209390288,2020-02-21,,,61
0.2412977473142754,0.28,2.0,0.863631938760664,-0.2312952720939977,2020-02-24,,,62
0.24903819785142034,-0.42,2.0,0.8636319387607247,-0.23129527209405842,2020-02-25,,,63
0.11523055828113628,-0.06,2.0,0.8636319387607635,-0.23129527209409717,2020-02-26,,,64
0.08018444662490903,-0.22,2.0,0.8636319387607885,-0.23129527209412215,2020-02-27,,,65
0.020147557299927225,-0.03,2.0,0.8636319387608042,-0.23129527209413792,2020-02-28,,,66
0.01011804583994178,-0.24,2.0,0.8636319387608145,-0.23129527209414813,2020-03-02,,,67
-0.039905563328046574,0.07,2.0,0.863631938760821,-0.23129527209415468,2020-03-03,,,68
-0.017924450662437256,-0.31,2.0,0.8636319387608252,-0.2312952720941589,2020-03-04,,,69
-0.07633956052994981,-0.51,2.0,0.8636319387608278,-0.23129527209416145,2020-03-05,,,70
-0.16307164842395985,-0.15,2.0,0.8636319387608296,-0.23129527209416323,2020-03-06,,,71
-0.16045731873916788,-0.18,2.0,0.8636319387608307,-0.23129527209416434,2020-03-09,,,72
-0.16436585499133433,0.05,2.0,0.8636319387608313,-0.231295272094165,2020-03-10,,,73
-0.12149268399306745,-0.25,2.0,0.8636319387608318,-0.23129527209416545,2020-03-11,,,74
-0.14719414719445395,0.02,2.0,0.8636319387608321,-0.23129527209416578,2020-03-12,,,75
-0.11375531775556316,0.12,2.0,0.8636319387608323,-0.231295272094166,2020-03-13,,,76
-0.06700425420445053,-0.055,2.0,0.8636319387608323,-0.231295272094166,2020-03-14,,,77
-0.06460340336356042,-0.11,2.0,0.8636319387608324,-0.23129527209416612,2020-03-16,,,78
-0.07368272269084834,0.02,2.0,0.8636319387608324,-0.23129527209416612,2020-03-17,,,79
-0.054946178152678674,0.03,2.0,0.8636319387608326,-0.23129527209416623,2020-03-18,,,80
-0.03795694252214294,0.155,2.0,0.8636319387608326,-0.23129527209416623,2020-03-19,,,81
0.000634445982285646,0.07,2.0,0.8636319387608326,-0.23129527209416623,2020-03-20,,,82
0.014507556785828518,-0.27,2.0,0.8636319387608327,-0.23129527209416634,2020-03-23,,,83
-0.04239395457133719,0.14,2.0,0.8636319387608327,-0.23129527209416634,2020-03-24,,,84
-0.005915163657069747,0.01,2.0,0.8636319387608327,-0.23129527209416634,2020-03-25,,,85
-0.002732130925655798,-0.055,2.0,0.8636319387608327,-0.23129527209416634,2020-03-26,,,86
-0.01318570474052464,0.1,2.0,0.8636319387608327,-0.23129527209416634,2020-03-27,,,87
0.009451436207580292,0.22,2.0,0.8636319387608327,-0.23129527209416634,2020-03-30,,,88
0.05156114896606424,0.0,2.0,0.8636319387608327,-0.23129527209416634,2020-03-31,,,89
0.041248919172851395,0.0,2.0,0.8636319387608327,-0.23129527209416634,2020-04-01,,,90
0.03299913533828112,-0.29,2.0,0.8636319387608327,-0.23129527209416634,2020-04-02,,,91
-0.0316006917293751,-0.09,2.0,0.8636319387608327,-0.23129527209416634,2020-04-03,,,92
-0.04328055338350008,0.0050000000000000044,2.0,0.8636319387608327,-0.23129527209416634,2020-04-06,,,93
-0.03362444270680006,0.23,2.0,0.8636319387608327,-0.23129527209416634,2020-04-07,,,94
0.019100445834559956,0.18,2.0,0.8636319387608327,-0.23129527209416634,2020-04-08,,,95
0.051280356667647964,0.18,2.0,0.8636319387608327,-0.23129527209416634,2020-04-09,,,96
0.07702428533411837,-0.09,2.0,0.8636319387608327,-0.23129527209416634,2020-04-10,,,97
0.0436194282672947,-0.11,2.0,0.8636319387608327,-0.23129527209416634,2020-04-14,,,98
0.01289554261383576,-0.225,2.0,0.8636319387608327,-0.23129527209416634,2020-04-15,,,99
-0.034683565908931395,-0.22,2.0,0.8636319387608327,-0.23129527209416634,2020-04-16,,,100
-0.07174685272714512,-0.52,2.0,0.8636319387608327,-0.23129527209416634,2020-04-17,,,101
-0.16139748218171612,-0.365,2.0,0.8636319387608327,-0.23129527209416634,2020-04-20,,,102
-0.20211798574537287,-0.28,2.0,0.8636319387608327,-0.23129527209416634,2020-04-21,,,103
-0.2176943885962983,-0.21,2.0,0.8636319387608327,-0.23129527209416634,2020-04-22,,,104
-0.21615551087703866,-0.1,2.0,0.8636319387608327,-0.23129527209416634,2020-04-23,,,105
-0.19292440870163097,-0.56,2.0,0.8636319387608327,-0.23129527209416634,2020-04-24,,,106
-0.2663395269613048,-0.29,2.0,0.8636319387608327,-0.23129527209416634,2020-04-27,,,107
-0.27107162156904385,-0.41,2.0,0.8636319387608327,-0.23129527209416634,2020-04-28,,,108
-0.2988572972552351,-0.26,2.0,0.8636319387608327,-0.23129527209416634,2020-04-29,,,109
-0.29108583780418806,-0.65,2.0,0.8636319387608327,-0.23129527209416634,2020-04-30,,,110
-0.36286867024335046,-0.45,2.0,0.8636319387608327,-0.23129527209416634,2020-05-04,,,111
-0.3802949361946804,-0.21,2.0,0.8636319387608327,-0.23129527209416634,2020-05-05,,,112
-0.34623594895574433,-0.26,2.0,0.8636319387608327,-0.23129527209416634,2020-05-06,,,113
-0.32898875916459547,-0.09,2.0,0.8636319387608327,-0.23129527209416634,2020-05-07,,,114
-0.2811910073316764,-0.13,2.0,0.8636319387608327,-0.23129527209416634,2020-05-08,,,115
-0.25095280586534113,-0.37,2.0,0.8636319387608327,-0.23129527209416634,2020-05-09,,,116
-0.2747622446922729,-0.22,2.0,0.8636319387608327,-0.23129527209416634,2020-05-11,,,117
-0.2638097957538183,-0.39,2.0,0.8636319387608327,-0.23129527209416634,2020-05-12,,,118
-0.28904783660305466,-0.38,2.0,0.8636319387608327,-0.23129527209416634,2020-05-13,,,119
-0.30723826928244374,-0.06,2.0,0.8636319387608327,-0.23129527209416634,2020-05-14,,,120
-0.257790615425955,-0.07,2.0,0.8636319387608327,-0.23129527209416634,2020-05-15,,,121
-0.22023249234076403,-0.155,2.0,0.8636319387608327,-0.23129527209416634,2020-05-18,,,122
-0.20718599387261125,-0.3,2.0,0.8636319387608327,-0.23129527209416634,2020-05-19,,,123
-0.225748795098089,-0.14,2.0,0.8636319387608327,-0.23129527209416634,2020-05-20,,,124
-0.20859903607847122,-0.21,2.0,0.8636319387608327,-0.23129527209416634,2020-05-22,,,125
-0.208879228862777,-0.23,2.0,0.8636319387608327,-0.23129527209416634,2020-05-25,,,126
-0.21310338309022162,-0.16,2.0,0.8636319387608327,-0.23129527209416634,2020-05-26,,,127
-0.2024827064721773,-0.11,2.0,0.8636319387608327,-0.23129527209416634,2020-05-27,,,128
-0.18398616517774186,-0.18,2.0,0.8636319387608327,-0.23129527209416634,2020-05-28,,,129
-0.1831889321421935,-0.39,2.0,0.8636319387608327,-0.23129527209416634,2020-05-29,,,130
-0.2245511457137548,-0.49,2.0,0.8636319387608327,-0.23129527209416634,2020-06-02,,,131
-0.27764091657100387,-0.76,2.0,0.8636319387608327,-0.23129527209416634,2020-06-03,,,132
-0.37411273325680316,-0.52,2.0,0.8636319387608327,-0.23129527209416634,2020-06-04,,,133
-0.4032901866054426,-0.54,2.0,0.8636319387608327,-0.23129527209416634,2020-06-05,,,134
-0.4306321492843541,-0.475,2.0,0.8636319387608327,-0.23129527209416634,2020-06-08,,,135
-0.4395057194274833,-0.57,2.0,0.8636319387608327,-0.23129527209416634,2020-06-09,,,136
-0.46560457554198664,-0.67,2.0,0.8636319387608327,-0.23129527209416634,2020-06-10,,,137
-0.5064836604335894,-0.8,2.0,0.8636319387608327,-0.23129527209416634,2020-06-11,,,138
-0.5651869283468716,-0.82,2.0,0.8636319387608327,-0.23129527209416634,2020-06-12,,,139
-0.6161495426774973,-0.49999999999999994,2.0,0.8636319387608327,-0.23129527209416634,2020-06-15,,,140
-0.5929196341419979,-0.56,2.0,0.8636319387608327,-0.23129527209416634,2020-06-16,,,141
-0.5863357073135983,-0.62,2.0,0.8636319387608327,-0.23129527209416634,2020-06-17,,,142
-0.5930685658508786,-0.71,2.0,0.8636319387608327,-0.23129527209416634,2020-06-18,,,143
